collision-id,report-number,report-version,is-preliminary,ncic-code,crash-date-time,crash-time-description,beat,city-id,city-code,city-name,county-code,city-is-active,city-is-incorporated,collision-type-code,collision-type-description,collision-type-other-desc,day-of-week,dispatch-notified,has-photographs,hit-run,is-attachments-mailed,is-deleted,is-highway-related,is-tow-away,judicial-district,motor-vehicle-involved-with-code,motor-vehicle-involved-with-desc,motor-vehicle-involved-with-other-desc,number-injured,number-killed,lighting-code,lighting-description,latitude,longitude,milepost-direction,milepost-distance,milepost-marker,milepost-unit-of-measure,pedestrian-action-code,pedestrian-action-desc,prepared-date,primary-collision-factor-code,primary-collision-factor-description,primary-collision-factor-is-cited,primary-collision-party-number,primary-road,reporting-district,reporting-district-code,reviewed-date,roadway-surface-code,secondary-direction,secondary-distance,secondary-road,secondary-unit-of-measure,sketch-desc,traffic-control-device-code,created-date,modified-date,is-county-road,is-freeway,chp-555-version,is-additonal-object-struck,notification-date,notification-time-description,has-digital-media-files,evidence-number,is-location-refer-to-narrative,is-aoi-one-same-as-location
85049,9370-2015-1730,1,False,9370,12/15/2015 8:40:00 AM,840,52,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.778663,-122.168784,,,,,A,NO PEDESTRIANS INVOLVED,12/15/2015 12:00:00 AM,A,21658(a),False,1,I-580 W/B,,,12/30/2015 8:33:54 AM,A,W,1568.0,Edwards Ave,F,,D,12/30/2015 8:34:31 AM,12/30/2015 8:34:31 AM,,,2,,,,,,,
84833,9335-2015-1434,1,False,9335,12/22/2015 7:05:00 AM,705,82,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.824381,-122.314994,,,,,A,NO PEDESTRIANS INVOLVED,12/22/2015 12:00:00 AM,B,IMPROPER MERGING,,1,I-80 W/B,,,12/29/2015 8:12:00 PM,A,W,350.0,SFOBB TOLL PLAZA,F,,A,12/29/2015 8:12:30 PM,12/29/2015 8:12:30 PM,,,2,,,,,,,
84522,9370-2015-1733,2,False,9370,12/15/2015 11:50:00 AM,1150,54,14,109,Oakland,1,True,True,C,REAR END,,Tuesday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.807252,-122.238873,,,,,A,NO PEDESTRIANS INVOLVED,12/15/2015 12:00:00 AM,A,22350,False,1,I-580 W/B,,,1/22/2016 1:13:00 PM,A,E,1000.0,Lake Park Ave,F,,D,12/29/2015 2:04:05 PM,1/22/2016 1:13:16 PM,,,2,,,,,,,
84366,9370-2015-1734,1,False,9370,12/15/2015 6:45:00 AM,645,176,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.755103,-122.207833,,,,,A,NO PEDESTRIANS INVOLVED,12/15/2015 12:00:00 AM,A,21658(a),False,1,I-880 S/B,,,12/29/2015 12:39:28 PM,A,N,500.0,66TH AVENUE,F,,D,12/29/2015 12:40:01 PM,12/29/2015 12:40:01 PM,,,2,,,,,,,
84131,9370-2015-1708,1,False,9370,12/13/2015 5:25:00 AM,525,177,14,109,Oakland,1,True,True,E,HIT OBJECT,,Sunday,NotApplicable,False,,,False,True,False,Oakland Superior,I,FIXED OBJECT,Concrete Wall,0,0,C,DARK-STREET LIGHTS,37.79379,-122.264504,,,,,A,NO PEDESTRIANS INVOLVED,12/13/2015 12:00:00 AM,A,22107,False,1,I-880 S/B,,,12/29/2015 10:21:58 AM,B,S,751.0,Oak St,F,,D,12/29/2015 10:22:28 AM,12/29/2015 10:22:28 AM,,,2,,,,,,,
83900,9370-2015-1722,1,False,9370,12/14/2015 2:30:00 PM,1430,24,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,False,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.8361,-122.2667,,,,,A,NO PEDESTRIANS INVOLVED,12/14/2015 12:00:00 AM,A,22107,False,2,SR-24 W/B FROM MARTIN LUTHER KING BLVD.,,,12/29/2015 8:13:46 AM,A,W,140.0,MARTIN LUTHER KING BLVD.,F,,A,12/29/2015 8:14:19 AM,12/29/2015 8:14:19 AM,,,2,,,,,,,
83861,9370-2015-1462,1,False,9370,11/21/2015 9:37:00 PM,2137,901,14,109,Oakland,1,True,True,E,HIT OBJECT,,Saturday,Yes,False,M,,False,False,True,Oakland Juvenile,I,FIXED OBJECT,Asphalt Roadway,0,0,C,DARK-STREET LIGHTS,37.769557,-122.188834,,,,,A,NO PEDESTRIANS INVOLVED,11/22/2015 12:00:00 AM,A,22350,False,1,Fortune Way (6200 block),,,12/29/2015 7:48:29 AM,A,,,62nd Avenue,,,D,12/29/2015 7:49:11 AM,12/29/2015 7:49:11 AM,,,2,,,,,,,
83598,9335-2015-1365,1,False,9335,12/17/2015 7:15:00 AM,715,82,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.824804,-122.314866,,,,,A,NO PEDESTRIANS INVOLVED,12/17/2015 12:00:00 AM,A,21658(a),False,1,I-80 W/B,,,12/28/2015 3:54:37 PM,A,W,300.0,SFOBB TOLL PLAZA,F,,D,12/28/2015 3:55:25 PM,12/28/2015 3:55:25 PM,,,2,,,,,,,
83435,9390-2015-1107,1,False,9390,11/29/2015 1:55:00 AM,155,904,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Sunday,Yes,True,F,,False,True,True,OAKLAND,C,OTHER MOTOR VEHICLE,,2,0,D,DARK-NO STREET LIGHTS,37.82488,-122.26837,,,,,A,NO PEDESTRIANS INVOLVED,11/29/2015 12:00:00 AM,A,23152(a),True,1,I-580 Westbound,,,12/28/2015 2:02:36 PM,A,W,100.0,MARKET ST,F,,D,12/28/2015 2:03:20 PM,12/28/2015 2:03:20 PM,,,2,,,,,,,
82397,9370-2015-1777,1,False,9370,12/18/2015 3:14:00 AM,314,901,14,109,Oakland,1,True,True,E,HIT OBJECT,,Friday,Yes,False,,,False,False,True,Oakland Superior,I,FIXED OBJECT,Fence,0,0,C,DARK-STREET LIGHTS,37.461117,-122.094466,,,,,A,NO PEDESTRIANS INVOLVED,12/18/2015 12:00:00 AM,A,22107,False,1,Lamp Street (3400 Block),,,12/24/2015 5:08:36 PM,A,S,28.0,Crest Ave,F,,D,12/24/2015 5:09:24 PM,12/24/2015 5:09:24 PM,,,2,,,,,,,
82248,9370-2015-1648,1,False,9370,12/8/2015 8:57:00 AM,857,177,14,109,Oakland,1,True,True,E,HIT OBJECT,,Tuesday,Yes,False,,,False,False,True,Oakland Superior,I,FIXED OBJECT,RAISED CURB,0,0,A,DAYLIGHT,37.471927,-122.151073,,,,,A,NO PEDESTRIANS INVOLVED,12/8/2015 12:00:00 AM,A,22107 VC,False,1,I-880 S/B from 10th Ave.,,,12/24/2015 1:40:32 PM,A,S,20.0,10th Ave,F,,D,12/24/2015 1:41:00 PM,12/24/2015 1:41:00 PM,,,2,,,,,,,
82182,9375-2015-1127,1,False,9370,12/12/2015 10:02:00 PM,2202,904,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Saturday,NotApplicable,False,,,False,True,False,Oakland,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.4454,-122.9129,,,,,A,NO PEDESTRIANS INVOLVED,12/12/2015 12:00:00 AM,A,22107,False,1,I-580 W/B,,,12/24/2015 12:41:20 PM,A,W,1100.0,106th AVE.,F,,D,12/24/2015 12:42:03 PM,12/24/2015 12:42:03 PM,,,2,,,,,,,
82090,9335-2015-1306,1,False,9370,12/12/2015 9:10:00 PM,2110,24,14,109,Oakland,1,True,True,E,HIT OBJECT,,Saturday,Yes,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,CONCRETE WALL,1,0,C,DARK-STREET LIGHTS,37.830455,-122.267098,,,,,A,NO PEDESTRIANS INVOLVED,12/12/2015 12:00:00 AM,A,22107,False,1,SR-24 W/B,,,12/24/2015 11:39:39 AM,A,E,180.0,40TH ST. OVERCROSSING,F,,D,12/24/2015 11:40:19 AM,12/24/2015 11:40:19 AM,,,2,,,,,,,
81991,9370-2015-1735,1,False,9370,12/14/2015 6:30:00 PM,1830,177,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.784603,-122.242388,,,,,A,NO PEDESTRIANS INVOLVED,12/14/2015 12:00:00 AM,A,21755,False,1,I-880 S/B,,,12/24/2015 10:25:10 AM,A,S,720.0,16th Ave,F,,D,12/24/2015 10:26:56 AM,12/24/2015 10:26:56 AM,,,2,,,,,,,
81886,9370-2015-1707,3,False,9370,12/13/2015 1:30:00 PM,1330,52,14,109,Oakland,1,True,True,E,HIT OBJECT,,Sunday,NotApplicable,False,,,False,True,False,Oakland Superior,J,OTHER OBJECT,Falling tree,0,0,A,DAYLIGHT,37.7643,-122.151,,,,,A,NO PEDESTRIANS INVOLVED,12/13/2015 12:00:00 AM,C,,,,I-580 E/B,,,3/8/2016 2:11:15 PM,A,E,3100.0,Keller Ave,F,,D,12/24/2015 9:20:51 AM,3/8/2016 2:11:27 PM,,,2,,,,,,,
81807,9370-2015-1699,1,False,9370,12/13/2015 1:43:00 AM,143,55,14,109,Oakland,1,True,True,C,REAR END,,Sunday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.493741,-122.170664,,,,,A,NO PEDESTRIANS INVOLVED,12/13/2015 12:00:00 AM,A,22350,False,2,I-580 E/B,,,12/24/2015 8:24:49 AM,A,W,100.0,Hollis St,F,,D,12/24/2015 8:25:24 AM,12/24/2015 8:25:24 AM,,,2,,,,,,,
81758,9370-2015-1686,1,False,9370,12/12/2015 9:40:00 AM,940,24,14,109,Oakland,1,True,True,E,HIT OBJECT,,Saturday,NotApplicable,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,Concrete barrier,0,0,A,DAYLIGHT,37.8487,-122.2278,,,,,A,NO PEDESTRIANS INVOLVED,12/12/2015 12:00:00 AM,A,22107,False,1,SR-24 W/B,,,12/24/2015 7:47:43 AM,A,W,1500.0,Kay Ave,F,,D,12/24/2015 7:48:12 AM,12/24/2015 7:48:12 AM,,,2,,,,,,,
81748,9370-2015-1685,1,False,9370,12/12/2015 9:00:00 AM,900,52,14,109,Oakland,1,True,True,F,OVERTURNED,,Saturday,NotApplicable,False,,,False,True,True,Oakland Superior,A,NON-COLLISION,,0,0,A,DAYLIGHT,37.472655,-122.119234,,,,,A,NO PEDESTRIANS INVOLVED,12/12/2015 12:00:00 AM,A,22107,False,1,I-580 E/B,,,12/24/2015 7:39:41 AM,A,E,510.0,Macarthur Blvd,F,,D,12/24/2015 7:40:16 AM,12/24/2015 7:40:16 AM,,,2,,,,,,,
81713,9370-2015-1680,1,False,9370,12/11/2015 4:25:00 AM,425,54,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Friday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.805522,-122.235264,,,,,A,NO PEDESTRIANS INVOLVED,12/11/2015 12:00:00 AM,C,,,,I-580 WB,,,12/24/2015 7:05:57 AM,B,W,670.0,Park Ave,F,,D,12/24/2015 7:06:33 AM,12/24/2015 7:06:33 AM,,,2,,,,,,,
81603,9335-2015-1362,1,False,9335,12/11/2015 4:36:00 PM,1636,82,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,2,0,B,DUSK-DAWN,37.824669,-122.314106,,,,,A,NO PEDESTRIANS INVOLVED,12/11/2015 12:00:00 AM,A,22350,False,2,I-80 W/B,,,12/23/2015 6:01:26 PM,A,W,20.0,BAY BRIDGE TOLL PLAZA,F,,D,12/23/2015 6:02:14 PM,12/23/2015 6:02:14 PM,,,2,,,,,,,
81515,9370-2015-1678,1,False,9370,12/11/2015 4:45:00 AM,445,54,14,109,Oakland,1,True,True,E,HIT OBJECT,,Friday,Yes,False,,,False,True,True,Oakland Superior,J,OTHER OBJECT,TIRE,1,0,D,DARK-NO STREET LIGHTS,37.805294,-122.23481,,,,,A,NO PEDESTRIANS INVOLVED,12/11/2015 12:00:00 AM,C,,,,I-580 W/B,,,12/23/2015 3:33:11 PM,B,W,510.0,Park Blvd,F,,D,12/23/2015 3:33:59 PM,12/23/2015 3:33:59 PM,,,2,,,,,,,
81391,9345-2015-1207,1,False,9370,11/29/2015 7:42:00 PM,1942,178,14,109,Oakland,1,True,True,C,REAR END,,Sunday,Yes,False,M,,False,True,False,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.834528,-122.295366,,,,,A,NO PEDESTRIANS INVOLVED,11/29/2015 12:00:00 AM,A,22350,False,1,I-880 S/B (Nimitz Freeway),,,12/23/2015 2:02:32 PM,A,S,800.0,POWELL STREET,F,,D,12/23/2015 2:03:40 PM,12/23/2015 2:03:40 PM,,,2,,,,,,,
81083,9370-2015-1799,1,False,9370,12/11/2015 8:45:00 AM,845,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Friday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.825,-122.309,,,,,A,NO PEDESTRIANS INVOLVED,12/11/2015 12:00:00 AM,A,22350,False,1,I-80 W/B,,,12/23/2015 10:35:58 AM,A,E,1370.0,SFOBB Toll Plaza,F,,D,12/23/2015 10:36:33 AM,12/23/2015 10:36:33 AM,,,2,,,,,,,
81052,9370-2015-1798,1,False,9370,12/11/2015 5:55:00 AM,555,8,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,B,DUSK-DAWN,37.8289,-122.2938,,,,,A,NO PEDESTRIANS INVOLVED,12/11/2015 12:00:00 AM,D,,,,I-80 W/B,,,12/23/2015 10:23:49 AM,B,W,3375.0,Powell St,F,,D,12/23/2015 10:24:24 AM,12/23/2015 10:24:24 AM,,,2,,,,,,,
80988,9370-2015-1715,1,False,9370,12/11/2015 5:51:00 PM,1751,24,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Friday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.851167,-122.222981,,,,,A,NO PEDESTRIANS INVOLVED,12/11/2015 12:00:00 AM,A,21658(a),False,2,SR-24 W/B,,,12/23/2015 9:47:04 AM,A,E,235.0,Kay Street Over Crossing,F,,D,12/23/2015 9:47:38 AM,12/23/2015 9:47:38 AM,,,2,,,,,,,
80746,9370-2015-1736,1,False,9370,12/11/2015 4:26:00 AM,426,54,14,109,Oakland,1,True,True,D,BROADSIDE,,Friday,Yes,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,D,DARK-NO STREET LIGHTS,37.805522,-122.235264,,,,,A,NO PEDESTRIANS INVOLVED,12/11/2015 12:00:00 AM,C,,,,I-580 W/B,,,12/23/2015 7:46:31 AM,B,W,680.0,Park Ave,F,,D,12/23/2015 7:47:18 AM,12/23/2015 7:47:18 AM,,,2,,,,,,,
80722,9335-2015-1335,1,False,9370,12/3/2015 12:19:00 AM,19,901,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Thursday,Yes,False,,,False,False,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.782278,-122.240332,,,,,A,NO PEDESTRIANS INVOLVED,12/3/2015 12:00:00 AM,A,23152(e),True,2,22nd Avenue,,,12/23/2015 7:31:55 AM,A,N,715.0,Livingston Street,F,,D,12/23/2015 7:32:40 AM,12/23/2015 7:32:40 AM,,,2,,,,,,,
80706,9370-2015-1605,2,False,9370,12/4/2015 7:35:00 AM,735,52,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.773892,-122.158966,,,,,A,NO PEDESTRIANS INVOLVED,12/4/2015 12:00:00 AM,A,22350,False,4,I-580 WESTBOUND,,,6/5/2016 11:49:34 AM,B,W,1000.0,KELLER AVENUE,F,,D,12/23/2015 7:21:11 AM,6/5/2016 11:57:08 AM,,,2,,,,,,,
80687,9370-2015-1613,1,False,9370,12/6/2015 12:42:00 PM,1242,177,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Sunday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.781887,-122.23369,,,,,A,NO PEDESTRIANS INVOLVED,12/6/2015 12:00:00 AM,A,21658(a),False,2,I-880 NORTHBOUND,,,12/23/2015 6:57:19 AM,B,N,1300.0,23RD AVENUE,F,,D,12/23/2015 6:57:50 AM,12/23/2015 6:57:50 AM,,,2,,,,,,,
80675,9370-2015-1614,1,False,9370,12/6/2015 9:23:00 AM,923,176,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Sunday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.462207,-122.133578,,,,,A,NO PEDESTRIANS INVOLVED,12/6/2015 12:00:00 AM,A,21658(a),False,2,I-880 NORTHBOUND,,,12/23/2015 6:44:52 AM,B,S,400.0,FRUITVALE AVENUE,F,,D,12/23/2015 6:45:24 AM,12/23/2015 6:45:24 AM,,,2,,,,,,,
80673,9370-2015-1629,1,False,9370,12/6/2015 4:15:00 AM,415,901,14,109,Oakland,1,True,True,E,HIT OBJECT,,Sunday,Yes,True,,,False,False,True,Oakland Juvenile,I,FIXED OBJECT,FIRE HYDRANT,0,0,C,DARK-STREET LIGHTS,37.756767,-122.157448,,,,,A,NO PEDESTRIANS INVOLVED,12/6/2015 12:00:00 AM,A,22107 VC,False,1,SENECA STREET (8800 BLOCK),,,12/23/2015 6:38:41 AM,A,S,1953.0,THERMAL STREET,F,,A,12/23/2015 6:39:30 AM,12/23/2015 6:39:30 AM,,,2,,,,,,,
80658,9370-2015-1583,1,False,9370,12/2/2015 6:25:00 AM,625,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Wednesday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,B,DUSK-DAWN,37.82483,-122.31342,,,,,A,NO PEDESTRIANS INVOLVED,12/2/2015 12:00:00 AM,A,21658(a),False,1,I-80 W/B,,,12/23/2015 6:06:50 AM,A,E,100.0,BAY BRIDGE TOLL BOOTHS,F,,D,12/23/2015 6:07:25 AM,12/23/2015 6:07:25 AM,,,2,,,,,,,
80650,9370-2015-1584,1,False,9370,12/2/2015 1:40:00 PM,1340,901,14,109,Oakland,1,True,True,D,BROADSIDE,,Wednesday,NotApplicable,False,,,False,False,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.475206,-122.151032,,,,,A,NO PEDESTRIANS INVOLVED,12/2/2015 12:00:00 AM,A,21802(b) VC,False,,Foothill Boulevard (400 block),,,12/23/2015 5:53:22 AM,A,,,4th St,,,D,12/23/2015 5:54:07 AM,12/23/2015 5:54:07 AM,,,2,,,,,,,
80635,9370-2015-1567,1,False,9370,12/1/2015 9:45:00 AM,945,901,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,M,,False,False,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.82185,-122.30206,,,,,A,NO PEDESTRIANS INVOLVED,12/1/2015 12:00:00 AM,A,21658(a),False,1,WEST GRAND AVENUE,,,12/23/2015 5:00:46 AM,A,S,20.0,MARITIME STREET,F,,A,12/23/2015 5:01:26 AM,12/23/2015 5:01:26 AM,,,2,,,,,,,
80629,9370-2015-1341,1,False,9370,11/12/2015 2:53:00 AM,253,55,14,109,Oakland,1,True,True,E,HIT OBJECT,,Thursday,Yes,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,CONCRETE BARRIER,0,0,C,DARK-STREET LIGHTS,37.493817,-122.170634,,,,,A,NO PEDESTRIANS INVOLVED,11/12/2015 12:00:00 AM,A,23152(a),False,1,I-580 W/B to I-80 E/B,,,12/23/2015 4:37:47 AM,A,W,30.0,Hollis St,F,,D,12/23/2015 4:38:46 AM,12/23/2015 4:38:46 AM,,,2,,,,,,,
80582,9370-2015-1705,1,False,9370,12/12/2015 11:01:00 AM,1101,176,14,109,Oakland,1,True,True,E,HIT OBJECT,,Saturday,NotApplicable,False,,,False,True,False,Oakland Superior,I,FIXED OBJECT,CONC. BARRIER WALL,0,0,A,DAYLIGHT,37.763197,-122.216134,,,,,A,NO PEDESTRIANS INVOLVED,12/12/2015 12:00:00 AM,A,22107,False,2,I-880 N/B,,,12/22/2015 6:01:09 PM,A,S,2160.0,HIGH STREET,F,,D,12/22/2015 6:01:56 PM,12/22/2015 6:01:56 PM,,,2,,,,,,,
80554,9370-2015-1701,1,False,9370,12/12/2015 4:35:00 PM,1635,25,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Saturday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.501182,-122.155565,,,,,A,NO PEDESTRIANS INVOLVED,12/12/2015 12:00:00 AM,A,22107,False,1,SR-24 E/B,,,12/22/2015 4:48:19 PM,A,W,343.0,52nd St,F,,D,12/22/2015 4:48:54 PM,12/22/2015 4:48:54 PM,,,2,,,,,,,
80516,9370-2015-1684,1,False,9370,12/11/2015 3:30:00 PM,1530,53,14,109,Oakland,1,True,True,C,REAR END,,Friday,Yes,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.7996,-122.2236,,,,,A,NO PEDESTRIANS INVOLVED,12/11/2015 12:00:00 AM,A,22350,False,1,I-580 E/B,,,12/22/2015 4:07:32 PM,A,E,170.0,Ardley Ave,F,,D,12/22/2015 4:08:12 PM,12/22/2015 4:08:12 PM,,,2,,,,,,,
80307,9345-2015-1208,1,False,9370,11/29/2015 1:10:00 AM,110,177,14,109,Oakland,1,True,True,E,HIT OBJECT,,Sunday,Yes,False,,,False,True,True,OAKLAND,I,FIXED OBJECT,CENTER DIVIDE,0,0,C,DARK-STREET LIGHTS,37.793534,-122.263546,,,,,A,NO PEDESTRIANS INVOLVED,11/29/2015 12:00:00 AM,A,23152(a),True,1,I-880 n/b (nimitz freeway),,,12/22/2015 1:32:57 PM,A,S,0.4,Oak St,M,,D,12/22/2015 1:33:37 PM,12/22/2015 1:33:37 PM,,,2,,,,,,,
80266,9370-2015-1679,1,False,9370,12/11/2015 12:10:00 AM,10,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Friday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.824713,-122.313649,,,,,A,NO PEDESTRIANS INVOLVED,12/11/2015 12:00:00 AM,A,21658(a),False,1,I-80 W/B,,,12/22/2015 1:02:32 PM,B,E,20.0,SFOBB Toll Plaza,F,,D,12/22/2015 1:03:00 PM,12/22/2015 1:03:00 PM,,,2,,,,,,,
80202,9370-2015-1671,1,False,9370,12/10/2015 6:02:00 AM,602,54,14,109,Oakland,1,True,True,E,HIT OBJECT,,Thursday,NotApplicable,False,M,,False,True,True,Oakland Superior,I,FIXED OBJECT,METAL ATTENUATOR,0,0,C,DARK-STREET LIGHTS,37.48424,-122.145967,,,,,A,NO PEDESTRIANS INVOLVED,12/10/2015 12:00:00 AM,A,22107 VC,False,1,I-580 W/B,,,12/22/2015 12:13:25 PM,B,W,564.0,Grand Ave,F,,D,12/22/2015 12:13:57 PM,12/22/2015 12:13:57 PM,,,2,,,,,,,
80198,9370-2015-1824,1,False,9370,12/21/2015 1:35:00 PM,1335,25,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.84811,-122.24433,,,,,A,NO PEDESTRIANS INVOLVED,12/21/2015 12:00:00 AM,A,21658(a),False,1,SR-24 W/B,,,12/22/2015 12:11:37 PM,B,E,1000.0,Presley Way,F,,D,12/22/2015 12:12:07 PM,12/22/2015 12:12:07 PM,,,2,,,,,,,
80053,9370-2015-1677,1,False,9370,12/10/2015 7:55:00 PM,1955,177,14,109,Oakland,1,True,True,E,HIT OBJECT,,Thursday,NotApplicable,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,concrete wall,0,0,C,DARK-STREET LIGHTS,37.473319,-122.154554,,,,,A,NO PEDESTRIANS INVOLVED,12/10/2015 12:00:00 AM,A,22107,False,4,I-880 S/B,,,12/22/2015 10:52:30 AM,B,S,1400.0,Oak Street,F,,D,12/22/2015 10:53:13 AM,12/22/2015 10:53:13 AM,,,2,,,,,,,
79950,9370-2015-1593,1,False,9370,12/1/2015 8:20:00 PM,2020,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.824449,-122.310152,,,,,A,NO PEDESTRIANS INVOLVED,12/1/2015 12:00:00 AM,A,21658(a),False,1,I-80 E/B,,,12/22/2015 10:02:11 AM,A,W,170.0,West Grand,F,,D,12/22/2015 10:02:49 AM,12/22/2015 10:02:49 AM,,,2,,,,,,,
79881,9370-2015-1575,1,False,9370,12/1/2015 1:30:00 PM,1330,52,14,109,Oakland,1,True,True,E,HIT OBJECT,,Tuesday,Yes,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,concrete wall,0,0,A,DAYLIGHT,37.470084,-122.104046,,,,,A,NO PEDESTRIANS INVOLVED,12/1/2015 12:00:00 AM,A,22107 VC,False,1,I-580 W/B,,,12/22/2015 9:30:13 AM,A,W,100.0,SR 13 S/B,F,,D,12/22/2015 9:30:56 AM,12/22/2015 9:30:56 AM,,,2,,,,,,,
79800,9370-2015-1538,1,False,9370,11/28/2015 12:15:00 AM,15,177,14,109,Oakland,1,True,True,E,HIT OBJECT,,Saturday,NotApplicable,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,CONCRETE MEDIAN,0,0,C,DARK-STREET LIGHTS,37.7675,-122.2204,,,,,A,NO PEDESTRIANS INVOLVED,11/28/2015 12:00:00 AM,A,23152(a),True,1,I-880 S/B,,,12/22/2015 8:44:28 AM,A,N,1580.0,42nd Ave,F,,D,12/22/2015 8:45:04 AM,12/22/2015 8:45:04 AM,,,2,,,,,,,
79780,9370-2015-1436,1,False,9370,11/14/2015 1:45:00 AM,145,176,14,109,Oakland,1,True,True,E,HIT OBJECT,,Saturday,Yes,False,M,,False,False,True,Oakland Superior,I,FIXED OBJECT,Raised curb edge,0,0,C,DARK-STREET LIGHTS,37.7827,-122.2378,,,,,A,NO PEDESTRIANS INVOLVED,11/14/2015 12:00:00 AM,A,22107,False,1,23rd Avenue (1800 block),,,12/22/2015 8:27:56 AM,A,N,125.0,Calcot Pl,F,,D,12/22/2015 8:28:36 AM,12/22/2015 8:28:36 AM,,,2,,,,,,,
